Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2020-04-13 14:31:00,Home Back and Biceps,17m,Dumbbell Row,1,10.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Dumbbell Row,2,10.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Dumbbell Row,3,10.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Dumbbell Row,4,10.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Dumbbell Row,5,10.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Barbell Row,1,20.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Barbell Row,2,20.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Barbell Row,3,20.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Barbell Row,4,20.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Barbell Row,5,20.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Barbell Curl,1,20.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Barbell Curl,2,20.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Barbell Curl,3,20.0,12.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Barbell Curl,4,20.0,0.0,0,0.0,,,
2020-04-13 14:31:00,Home Back and Biceps,17m,Barbell Curl,5,20.0,0.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Upright Barbell Row,1,40.0,10.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Upright Barbell Row,2,40.0,8.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Upright Barbell Row,3,40.0,8.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Upright Barbell Row,4,40.0,5.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Upright Barbell Row,5,20.0,12.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Dumbbell Lateral Raises,1,5.0,12.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Dumbbell Lateral Raises,2,5.0,12.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Dumbbell Lateral Raises,3,5.0,12.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Dumbbell Lateral Raises,4,5.0,12.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Dumbbell Lateral Raises,5,5.0,12.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Military Press,1,20.0,8.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Military Press,2,20.0,8.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Military Press,3,20.0,8.0,0,0.0,,,
2020-04-11 14:51:00,Home Shoulder,28m,Military Press,4,20.0,7.0,0,0.0,,,
2020-04-10 17:05:00,Home Chest,44m,Bench Press,1,20.0,12.0,0,0.0,Assuming bar is 10kg,,
2020-04-10 17:05:00,Home Chest,44m,Bench Press,2,30.0,20.0,0,0.0,,,
2020-04-10 17:05:00,Home Chest,44m,Bench Press,3,30.0,13.0,0,0.0,,,
2020-04-10 17:05:00,Home Chest,44m,Bench Press,4,30.0,14.0,0,0.0,,,
2020-04-10 17:05:00,Home Chest,44m,Bench Press,5,30.0,12.0,0,0.0,,,
2020-04-10 17:05:00,Home Chest,44m,Dumbbell Flies,1,5.0,12.0,0,0.0,,,
2020-04-10 17:05:00,Home Chest,44m,Dumbbell Flies,2,5.0,24.0,0,0.0,,,
2020-04-10 17:05:00,Home Chest,44m,Dumbbell Flies,3,5.0,23.0,0,0.0,,,
2020-04-10 17:05:00,Home Chest,44m,Dumbbell Flies,4,5.0,29.0,0,0.0,,,
2020-04-10 17:05:00,Home Chest,44m,Dumbbell Flies,5,5.0,28.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Bench Press,1,60.0,8.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Bench Press,2,60.0,6.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Bench Press,3,60.0,6.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Bench Press,4,60.0,6.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Bench Press,5,60.0,5.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Dumbbell Flies,1,10.0,12.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Dumbbell Flies,2,10.0,17.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Dumbbell Flies,3,10.0,12.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Dumbbell Flies,4,10.0,12.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Dumbbell Flies,5,10.0,12.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Incline Dumbbell Press,1,20.0,7.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Incline Dumbbell Press,2,20.0,7.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Incline Dumbbell Press,3,20.0,7.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Incline Dumbbell Press,4,20.0,8.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Incline Dumbbell Press,5,20.0,6.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Cable Crossovers,1,18.0,12.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Cable Crossovers,2,18.0,12.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Cable Crossovers,3,18.0,12.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Cable Crossovers,4,18.0,12.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Cable Crossovers,5,18.0,12.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Triceps Cable Pushdown,1,0.0,0.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Triceps Cable Pushdown,2,0.0,0.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Triceps Cable Pushdown,3,0.0,0.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Triceps Cable Pushdown,4,0.0,0.0,0,0.0,,,
2020-03-19 20:06:00,Chest,,Triceps Cable Pushdown,5,0.0,0.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Pulldowns,1,59.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Pulldowns,2,59.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Pulldowns,3,59.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Pulldowns,4,52.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Pulldowns,5,52.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Cable Row,1,59.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Cable Row,2,59.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Cable Row,3,59.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Cable Row,4,59.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Cable Row,5,59.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Bicep Curls,1,10.0,15.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Bicep Curls,2,10.0,13.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Bicep Curls,3,10.0,13.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Bicep Curls,4,10.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Bicep Curls,5,10.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Dumbbell Row,1,20.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Dumbbell Row,2,20.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Dumbbell Row,3,20.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Dumbbell Row,4,20.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Dumbbell Row,5,20.0,12.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Cable Curl,1,0.0,0.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Cable Curl,2,0.0,0.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Cable Curl,3,0.0,0.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Cable Curl,4,0.0,0.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Cable Curl,5,0.0,0.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Bicep Curl Machine,1,0.0,0.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Bicep Curl Machine,2,0.0,0.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Bicep Curl Machine,3,0.0,0.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Bicep Curl Machine,4,0.0,0.0,0,0.0,,,
2020-03-17 20:12:00,Back,,Bicep Curl Machine,5,0.0,0.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Shoulder Dumbbell Press,1,20.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Shoulder Dumbbell Press,2,20.0,8.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Shoulder Dumbbell Press,3,20.0,6.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Shoulder Dumbbell Press,4,16.0,10.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Shoulder Dumbbell Press,5,16.0,8.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Dumbbell Lateral Raises,1,8.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Dumbbell Lateral Raises,2,8.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Dumbbell Lateral Raises,3,8.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Dumbbell Lateral Raises,4,8.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Dumbbell Lateral Raises,5,8.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Shrugs,1,28.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Shrugs,2,28.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Shrugs,3,28.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Shrugs,4,28.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Shrugs,5,28.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Upright Barbell Row,1,20.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Upright Barbell Row,2,20.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Upright Barbell Row,3,20.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Upright Barbell Row,4,20.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Upright Barbell Row,5,20.0,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Single Cable Lateral Raise,1,5.5,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Single Cable Lateral Raise,2,5.5,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Single Cable Lateral Raise,3,5.5,12.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Single Cable Lateral Raise,4,11.0,6.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Single Cable Lateral Raise,5,0.0,0.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Upright Rows Cable,1,0.0,0.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Upright Rows Cable,2,0.0,0.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Upright Rows Cable,3,0.0,0.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Upright Rows Cable,4,0.0,0.0,0,0.0,,,
2020-03-13 17:20:00,Shoulders,,Upright Rows Cable,5,0.0,0.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Incline Dumbbell Press,1,20.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Incline Dumbbell Press,2,20.0,9.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Incline Dumbbell Press,3,20.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Incline Dumbbell Press,4,20.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Incline Dumbbell Press,5,20.0,8.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Bench Press,1,60.0,7.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Bench Press,2,60.0,6.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Bench Press,3,60.0,6.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Bench Press,4,50.0,11.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Bench Press,5,50.0,7.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Dumbbell Flies,1,10.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Dumbbell Flies,2,10.0,10.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Dumbbell Flies,3,10.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Dumbbell Flies,4,10.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Dumbbell Flies,5,10.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Cable Crossovers,1,18.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Cable Crossovers,2,18.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Cable Crossovers,3,18.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Cable Crossovers,4,18.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Cable Crossovers,5,18.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Triceps Cable Pushdown,1,10.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Triceps Cable Pushdown,2,18.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Triceps Cable Pushdown,3,18.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Triceps Cable Pushdown,4,18.0,12.0,0,0.0,,,
2020-03-12 20:25:00,Chest,,Triceps Cable Pushdown,5,18.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Pulldowns,1,59.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Pulldowns,2,52.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Pulldowns,3,52.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Pulldowns,4,52.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Pulldowns,5,52.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Cable Row,1,52.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Cable Row,2,52.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Cable Row,3,52.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Cable Row,4,52.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Cable Row,5,52.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Bicep Curl Machine,1,30.0,8.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Bicep Curl Machine,2,25.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Bicep Curl Machine,3,25.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Bicep Curl Machine,4,25.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Bicep Curl Machine,5,20.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Dumbbell Row,1,20.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Dumbbell Row,2,20.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Dumbbell Row,3,20.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Dumbbell Row,4,20.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Dumbbell Row,5,20.0,12.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Bicep Curls,1,0.0,0.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Bicep Curls,2,0.0,0.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Bicep Curls,3,0.0,0.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Bicep Curls,4,0.0,0.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Bicep Curls,5,0.0,0.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Cable Curl,1,0.0,0.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Cable Curl,2,0.0,0.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Cable Curl,3,0.0,0.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Cable Curl,4,0.0,0.0,0,0.0,,,
2020-03-11 20:49:00,Back,,Cable Curl,5,0.0,0.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Shoulder Dumbbell Press,1,20.0,9.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Shoulder Dumbbell Press,2,20.0,9.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Shoulder Dumbbell Press,3,20.0,8.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Shoulder Dumbbell Press,4,20.0,8.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Shoulder Dumbbell Press,5,20.0,5.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Dumbbell Lateral Raises,1,10.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Dumbbell Lateral Raises,2,10.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Dumbbell Lateral Raises,3,10.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Dumbbell Lateral Raises,4,10.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Dumbbell Lateral Raises,5,10.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Shrugs,1,28.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Shrugs,2,28.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Shrugs,3,28.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Shrugs,4,28.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Shrugs,5,28.0,18.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Upright Rows Cable,1,52.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Upright Rows Cable,2,52.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Upright Rows Cable,3,52.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Upright Rows Cable,4,52.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Upright Rows Cable,5,52.0,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Single Cable Lateral Raise,1,5.5,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Single Cable Lateral Raise,2,5.5,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Single Cable Lateral Raise,3,5.5,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Single Cable Lateral Raise,4,5.5,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Single Cable Lateral Raise,5,5.5,12.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Upright Barbell Row,1,30.0,8.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Upright Barbell Row,2,30.0,8.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Upright Barbell Row,3,30.0,8.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Upright Barbell Row,4,30.0,8.0,0,0.0,,,
2020-03-10 20:24:00,Shoulders,,Upright Barbell Row,5,30.0,8.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Bench Press,1,60.0,8.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Bench Press,2,60.0,8.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Bench Press,3,60.0,5.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Bench Press,4,60.0,5.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Bench Press,5,60.0,6.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Dumbbell Flies,1,10.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Dumbbell Flies,2,10.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Dumbbell Flies,3,10.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Dumbbell Flies,4,10.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Dumbbell Flies,5,10.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Incline Dumbbell Press,1,22.0,6.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Incline Dumbbell Press,2,22.0,7.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Incline Dumbbell Press,3,22.0,5.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Incline Dumbbell Press,4,22.0,7.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Cable Crossovers,1,25.0,7.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Cable Crossovers,2,18.0,9.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Cable Crossovers,3,18.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Cable Crossovers,4,18.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Cable Crossovers,5,18.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Triceps Cable Pushdown,1,18.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Triceps Cable Pushdown,2,18.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Triceps Cable Pushdown,3,18.0,12.0,0,0.0,,,
2020-03-09 20:34:00,Chest,,Triceps Cable Pushdown,4,18.0,12.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Incline Dumbbell Press,1,22.0,10.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Incline Dumbbell Press,2,22.0,12.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Incline Dumbbell Press,3,22.0,6.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Incline Dumbbell Press,4,22.0,7.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Incline Dumbbell Press,5,22.0,8.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Bench Press,1,60.0,6.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Bench Press,2,60.0,6.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Bench Press,3,60.0,6.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Bench Press,4,60.0,6.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Bench Press,5,60.0,5.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Triceps Cable Pushdown,1,25.0,12.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Triceps Cable Pushdown,2,25.0,12.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Triceps Cable Pushdown,3,25.0,8.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Triceps Cable Pushdown,4,25.0,12.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Triceps Cable Pushdown,5,25.0,8.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Triceps Cable Pushdown,6,25.0,8.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Dumbbell Flies,1,10.0,12.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Dumbbell Flies,2,10.0,9.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Dumbbell Flies,3,10.0,8.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Dumbbell Flies,4,0.0,0.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Dumbbell Flies,5,0.0,0.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Cable Crossovers,1,0.0,0.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Cable Crossovers,2,0.0,0.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Cable Crossovers,3,0.0,0.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Cable Crossovers,4,0.0,0.0,0,0.0,,,
2020-03-03 18:55:00,Chest,,Cable Crossovers,5,0.0,0.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Pulldowns,1,66.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Pulldowns,2,59.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Pulldowns,3,59.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Pulldowns,4,59.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Pulldowns,5,59.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Cable Row,1,59.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Cable Row,2,59.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Cable Row,3,59.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Cable Row,4,59.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Cable Row,5,59.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Bicep Curls,1,12.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Bicep Curls,2,12.0,7.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Bicep Curls,3,12.0,7.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Bicep Curls,4,12.0,7.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Bicep Curls,5,12.0,5.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Dumbbell Row,1,20.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Dumbbell Row,2,20.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Dumbbell Row,3,20.0,12.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Dumbbell Row,4,0.0,0.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Dumbbell Row,5,0.0,0.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Cable Curl,1,0.0,0.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Cable Curl,2,0.0,0.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Cable Curl,3,0.0,0.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Cable Curl,4,0.0,0.0,0,0.0,,,
2020-02-27 16:55:00,Back,,Cable Curl,5,0.0,0.0,0,0.0,,,
2020-02-26 16:42:00,Shoulders,,Shoulder Dumbbell Press,1,20.0,8.0,0,0.0,,,
2020-02-26 16:42:00,Shoulders,,Shoulder Dumbbell Press,2,20.0,8.0,0,0.0,,,
2020-02-26 16:42:00,Shoulders,,Shoulder Dumbbell Press,3,20.0,7.0,0,0.0,,,
2020-02-26 16:42:00,Shoulders,,Shoulder Dumbbell Press,4,20.0,8.0,0,0.0,,,
2020-02-26 16:42:00,Shoulders,,Shoulder Dumbbell Press,5,20.0,7.0,0,0.0,,,
2020-02-26 16:42:00,Shoulders,,Dumbbell Lateral Raises,1,10.0,12.0,0,0.0,,,
2020-02-26 16:42:00,Shoulders,,Dumbbell Lateral Raises,2,10.0,12.0,0,0.0,,,
2020-02-26 16:42:00,Shoulders,,Dumbbell Lateral Raises,3,10.0,12.0,0,0.0,,,
2020-02-26 16:42:00,Shoulders,,Dumbbell Lateral Raises,4,10.0,12.0,0,0.0,,,
