Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2020-01-26 08:04,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-26 08:04,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-26 08:04,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Incline Dumbbell Press",20,10,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-25 11:54,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Bicep Curls",12,10,"",,,,Biceps,"Back",
2020-01-25 11:54,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-25 11:54,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-25 11:54,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-25 11:54,,"Bicep Curls",10,5,"",,,,Biceps,"Back",
2020-01-25 11:54,,"Bicep Curls",10,7,"",,,,Biceps,"Back",
2020-01-25 11:54,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-25 11:54,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-24 16:15,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Upright Rows Cable",38,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Upright Rows Cable",38,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Upright Rows Cable",38,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Upright Rows Cable",,,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Upright Rows Cable",,,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Single Cable Lateral Raise",5.5,,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Single Cable Lateral Raise",5.5,,"",,,,Shoulders,"Shoulders",
2020-01-24 16:15,,"Single Cable Lateral Raise",5.5,,"",,,,Shoulders,"Shoulders",
2020-01-23 05:41,2020-01-23 05:47,"Bench Press",60,10,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Bench Press",60,5,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Triceps Cable Pushdown",25,12,"",,,,Triceps,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Triceps Cable Pushdown",25,12,"",,,,Triceps,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Incline Dumbbell Press",20,8,"",,,,Chest,"Chest",
2020-01-23 05:41,2020-01-23 05:47,"Incline Dumbbell Press",20,,"",,,,Chest,"Chest",
2020-01-22 05:51,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Bicep Curls",12,10,"",,,,Biceps,"Back",
2020-01-22 05:51,,"Bicep Curls",12,10,"",,,,Biceps,"Back",
2020-01-22 05:51,,"Bicep Curls",12,9,"",,,,Biceps,"Back",
2020-01-22 05:51,,"Bicep Curls",12,10,"",,,,Biceps,"Back",
2020-01-22 05:51,,"Bicep Curls",12,9,"",,,,Biceps,"Back",
2020-01-22 05:51,,"Dumbbell Row",14,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Dumbbell Row",14,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Dumbbell Row",14,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Dumbbell Row",14,12,"",,,,Back,"Back",
2020-01-22 05:51,,"Dumbbell Row",14,12,"",,,,Back,"Back",
2020-01-21 16:00,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-21 16:00,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-20 05:42,,"Bench Press",55,12,"",,,,Chest,"Chest",
2020-01-20 05:42,,"Bench Press",55,12,"",,,,Chest,"Chest",
2020-01-20 05:42,,"Bench Press",55,10,"",,,,Chest,"Chest",
2020-01-20 05:42,,"Bench Press",55,6,"",,,,Chest,"Chest",
2020-01-20 05:42,,"Bench Press",55,6,"",,,,Chest,"Chest",
2020-01-20 05:42,,"Cable Crossovers",,12,"6.35 alternate",,,,Chest,"Chest",
2020-01-20 05:42,,"Cable Crossovers",,12,"6.35 alternate",,,,Chest,"Chest",
2020-01-20 05:42,,"Cable Crossovers",,12,"6.35 alternate",,,,Chest,"Chest",
2020-01-20 05:42,,"Cable Crossovers",,12,"6.35 alternate",,,,Chest,"Chest",
2020-01-20 05:42,,"Cable Crossovers",,12,"6.35 alternate",,,,Chest,"Chest",
2020-01-20 05:42,,"Triceps Cable Pushdown",25,12,"",,,,Triceps,"Chest",
2020-01-20 05:42,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-20 05:42,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-20 05:42,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-20 05:42,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-20 05:42,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-20 05:42,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-20 05:42,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-20 05:42,,"Incline Dumbbell Press",20,,"",,,,Chest,"Chest",
2020-01-20 05:42,,"Incline Dumbbell Press",20,,"",,,,Chest,"Chest",
2020-01-19 10:44,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-19 10:44,,"Bicep Curls",12,10,"",,,,Biceps,"Back",
2020-01-19 10:44,,"Bicep Curls",10,10,"",,,,Biceps,"Back",
2020-01-19 10:44,,"Bicep Curls",12,10,"",,,,Biceps,"Back",
2020-01-19 10:44,,"Bicep Curls",10,10,"",,,,Biceps,"Back",
2020-01-19 10:44,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-19 10:44,,"Dumbbell Row",16,,"",,,,Back,"Back",
2020-01-19 10:44,,"Dumbbell Row",16,,"",,,,Back,"Back",
2020-01-18 19:30,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-18 19:30,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-17 13:36,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-17 13:36,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-17 13:36,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-17 13:36,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-17 13:36,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-17 13:36,,"Bench Press",55,6,"",,,,Chest,"Chest",
2020-01-17 13:36,,"Bench Press",55,8,"",,,,Chest,"Chest",
2020-01-17 13:36,,"Bench Press",55,8,"",,,,Chest,"Chest",
2020-01-17 13:36,,"Bench Press",55,6,"",,,,Chest,"Chest",
2020-01-17 13:36,,"Bench Press",55,6,"",,,,Chest,"Chest",
2020-01-17 13:36,,"Cable Crossovers",,12,"6.25 alternate",,,,Chest,"Chest",
2020-01-17 13:36,,"Cable Crossovers",,12,"6.25 alternate",,,,Chest,"Chest",
2020-01-17 13:36,,"Cable Crossovers",,12,"6.25 alternate",,,,Chest,"Chest",
2020-01-17 13:36,,"Cable Crossovers",,12,"6.25 alternate",,,,Chest,"Chest",
2020-01-17 13:36,,"Cable Crossovers",,12,"6.25 alternate",,,,Chest,"Chest",
2020-01-17 13:36,,"Triceps Cable Pushdown",22.5,12,"",,,,Triceps,"Chest",
2020-01-17 13:36,,"Triceps Cable Pushdown",22.5,10,"",,,,Triceps,"Chest",
2020-01-17 13:36,,"Triceps Cable Pushdown",22.5,10,"",,,,Triceps,"Chest",
2020-01-17 13:36,,"Triceps Cable Pushdown",22.5,10,"",,,,Triceps,"Chest",
2020-01-17 13:36,,"Triceps Cable Pushdown",22.5,10,"",,,,Triceps,"Chest",
2020-01-16 20:25,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-16 20:25,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-16 20:25,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-16 20:25,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-16 20:25,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-16 20:25,,"Dumbbell Row",19,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-16 20:25,,"Dumbbell Row",19,,"",,,,Back,"Back",
2020-01-15 19:24,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Upright Rows Cable",52,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-15 19:24,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-14 17:08,,"Bench Press",55,10,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Bench Press",55,8,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Bench Press",55,8,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Bench Press",55,6,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Bench Press",55,6,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Triceps Cable Pushdown",22.5,12,"",,,,Triceps,"Chest",
2020-01-14 17:08,,"Triceps Cable Pushdown",22.5,9,"",,,,Triceps,"Chest",
2020-01-14 17:08,,"Triceps Cable Pushdown",22.5,9,"",,,,Triceps,"Chest",
2020-01-14 17:08,,"Triceps Cable Pushdown",22.5,9,"",,,,Triceps,"Chest",
2020-01-14 17:08,,"Triceps Cable Pushdown",22.5,,"",,,,Triceps,"Chest",
2020-01-14 17:08,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Incline Dumbbell Press",20,10,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Incline Dumbbell Press",20,11,"",,,,Chest,"Chest",
2020-01-14 17:08,,"Incline Dumbbell Press",20,10,"",,,,Chest,"Chest",
2020-01-13 20:23,2020-01-13 21:19,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Cable Row",52,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-13 20:23,2020-01-13 21:19,"Dumbbell Row",16,12,"",,,,Back,"Back",
2020-01-12 16:17,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Shoulder Dumbbell Press",16,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Shrugs",18,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Dumbbell Lateral Raises",8,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Upright Rows Cable",32,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-12 16:17,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
